nome,data,hora,potencia,
Pow-ACBruxaxa,05/12/2021,05:00:00,0,14270370370370372;0;0;0
Pow-ACBruxaxa,05/12/2021,06:00:00,0,15810810810810813;0;0;0
Pow-ACBruxaxa,05/12/2021,07:00:00,0,11897959183673468;0;0;0
Pow-ACBruxaxa,05/12/2021,08:00:00,0,10959706959706961;0;0;0
Pow-ACBruxaxa,05/12/2021,09:00:00,0,1371186440677966;0;0;0
Pow-ACBruxaxa,05/12/2021,10:00:00,0,2073248407643312;0;0;0
Pow-ACBruxaxa,05/12/2021,11:00:00,0,184;0;0;0
Pow-ACBruxaxa,05/12/2021,12:00:00,0,1975;0;0;0
Pow-ACBruxaxa,05/12/2021,13:00:00,0,09338557993730408;0;0;0
Pow-ACBruxaxa,05/12/2021,14:00:00,1320,3677897574123;0;0;1320
Pow-ACBruxaxa,05/12/2021,15:00:00,1271,8022811671087;0;0;1271
Pow-ACBruxaxa,05/12/2021,16:00:00,1261,3796812749003;0;0;1261
Pow-ACBruxaxa,05/12/2021,17:00:00,1211,3798942598187;0;0;1211
Pow-ACBruxaxa,05/12/2021,18:00:00,530,9741706161137;0;0;530
Pow-ACBruxaxa,05/12/2021,19:00:00,0,1472523961661342;0;0;0
Pow-ACBruxaxa,05/12/2021,20:00:00,0,16793750000000002;0;0;0
Pow-ACBruxaxa,05/12/2021,21:00:00,0,19322368421052633;0;0;0
Pow-ACBruxaxa,05/12/2021,22:00:00,0,1586513157894737;0;0;0
Pow-ACBruxaxa,05/12/2021,23:00:00,0,15183279742765274;0;0;0
Pow-ACBruxaxa,05/13/2021,00:00:00,0,2123052959501558;0;0;0
Pow-ACBruxaxa,05/13/2021,01:00:00,0,1376923076923077;0;0;0
Pow-ACBruxaxa,05/13/2021,02:00:00,0,14879478827361564;0;0;0
Pow-ACBruxaxa,05/13/2021,03:00:00,0,18881410256410255;0;0;0
Pow-ACBruxaxa,05/13/2021,04:00:00,0,11560260586319217;0;0;0
Pow-ACBruxaxa,05/13/2021,05:00:00,0,20276190476190475;0;0;0
Pow-ACBruxaxa,05/13/2021,06:00:00,0,19975232198142415;0;0;0
Pow-ACBruxaxa,05/13/2021,07:00:00,0,2118553459119497;0;0;0
Pow-ACBruxaxa,05/13/2021,08:00:00,0,10078498293515359;0;0;0
Pow-ACBruxaxa,05/13/2021,09:00:00,0,10684887459807073;0;0;0
Pow-ACBruxaxa,05/13/2021,10:00:00,0,11870967741935483;0;0;0
Pow-ACBruxaxa,05/13/2021,11:00:00,0,08597402597402598;0;0;0
Pow-ACBruxaxa,05/13/2021,12:00:00,0,18333333333333335;0;0;0
Pow-ACBruxaxa,05/13/2021,13:00:00,0,20071672354948805;0;0;0
Pow-ACBruxaxa,05/13/2021,14:00:00,0,13293286219081274;0;0;0
Pow-ACBruxaxa,05/13/2021,15:00:00,0,10344086021505376;0;0;0
Pow-ACBruxaxa,05/13/2021,16:00:00,699,1200444444445;0;0;699
Pow-ACBruxaxa,05/13/2021,17:00:00,1416,419586410635;0;0;1416
Pow-ACBruxaxa,05/13/2021,18:00:00,189,10699115044247;0;0;189
Pow-ACBruxaxa,05/13/2021,19:00:00,0,20308681672025725;0;0;0
Pow-ACBruxaxa,05/13/2021,20:00:00,0,16775577557755775;0;0;0
Pow-ACBruxaxa,05/13/2021,21:00:00,0,1974766355140187;0;0;0
Pow-ACBruxaxa,05/13/2021,22:00:00,0,21728395061728398;0;0;0
Pow-ACBruxaxa,05/13/2021,23:00:00,0,17951140065146579;0;0;0
Pow-ACBruxaxa,05/14/2021,14:00:00,0,14627906976744184;0;0;0
Pow-ACBruxaxa,05/14/2021,15:00:00,1128,674233937397;0;0;1128
Pow-ACBruxaxa,05/14/2021,16:00:00,974,3470419847329;0;0;974
Pow-ACBruxaxa,05/14/2021,17:00:00,301,2009090909091;0;0;301
Pow-ACBruxaxa,05/14/2021,18:00:00,0,14885416666666668;0;0;0
Pow-ACBruxaxa,05/14/2021,19:00:00,0,14206293706293704;0;0;0
Pow-ACBruxaxa,05/14/2021,20:00:00,0,12416666666666665;0;0;0
Pow-ACBruxaxa,05/14/2021,21:00:00,0,17916058394160586;0;0;0
Pow-ACBruxaxa,05/14/2021,22:00:00,0,1635;0;0;0
Pow-ACBruxaxa,05/14/2021,23:00:00,0,1832764505119454;0;0;0
Pow-ACBruxaxa,05/15/2021,00:00:00,0,22629629629629633;0;0;0
Pow-ACBruxaxa,05/15/2021,01:00:00,0,182536231884058;0;0;0
Pow-ACBruxaxa,05/15/2021,02:00:00,0,1994915254237288;0;0;0
Pow-ACBruxaxa,05/15/2021,03:00:00,0,09354716981132075;0;0;0
Pow-ACBruxaxa,05/15/2021,04:00:00,0,17036184210526314;0;0;0
Pow-ACBruxaxa,05/15/2021,05:00:00,0,16690140845070423;0;0;0
Pow-ACBruxaxa,05/15/2021,06:00:00,0,1981939799331104;0;0;0
Pow-ACBruxaxa,05/15/2021,07:00:00,0,17027777777777778;0;0;0
Pow-ACBruxaxa,05/15/2021,08:00:00,0,20886120996441282;0;0;0
Pow-ACBruxaxa,05/15/2021,09:00:00,0,18252707581227437;0;0;0
Pow-ACBruxaxa,05/15/2021,10:00:00,0,18677536231884057;0;0;0
Pow-ACBruxaxa,05/15/2021,11:00:00,0,1781118881118881;0;0;0
Pow-ACBruxaxa,05/15/2021,12:00:00,0,21581939799331104;0;0;0
Pow-ACBruxaxa,05/15/2021,13:00:00,0,10960431654676259;0;0;0
Pow-ACBruxaxa,05/15/2021,14:00:00,0,15316725978647686;0;0;0
Pow-ACBruxaxa,05/15/2021,15:00:00,0,14247457627118645;0;0;0
Pow-ACBruxaxa,05/15/2021,16:00:00,0,08412451361867705;0;0;0
Pow-ACBruxaxa,05/15/2021,17:00:00,0,10926356589147286;0;0;0
Pow-ACBruxaxa,05/15/2021,18:00:00,0,16888501742160278;0;0;0
Pow-ACBruxaxa,05/15/2021,19:00:00,0,23061371841155234;0;0;0
Pow-ACBruxaxa,05/15/2021,20:00:00,0,12118773946360153;0;0;0
Pow-ACBruxaxa,05/15/2021,21:00:00,0,18971631205673758;0;0;0
Pow-ACBruxaxa,05/15/2021,22:00:00,0,16939929328621908;0;0;0
Pow-ACBruxaxa,05/15/2021,23:00:00,0,011434262948207171;0;0;0
Pow-ACBruxaxa,05/16/2021,00:00:00,0,
Pow-ACBruxaxa,05/16/2021,01:00:00,0,014918032786885246;0;0;0
Pow-ACBruxaxa,05/16/2021,02:00:00,0,014621848739495798;0;0;0
Pow-ACBruxaxa,05/16/2021,03:00:00,0,
Pow-ACBruxaxa,05/16/2021,04:00:00,0,01882845188284519;0;0;0
Pow-ACBruxaxa,05/16/2021,05:00:00,0,0063179916317991636;0;0;0
Pow-ACBruxaxa,05/16/2021,06:00:00,0,
Pow-ACBruxaxa,05/16/2021,07:00:00,0,014567901234567901;0;0;0
Pow-ACBruxaxa,05/16/2021,08:00:00,0,007857142857142858;0;0;0
Pow-ACBruxaxa,05/16/2021,09:00:00,0,
Pow-ACBruxaxa,05/16/2021,10:00:00,0,
Pow-ACBruxaxa,05/16/2021,11:00:00,0,013744855967078189;0;0;0
Pow-ACBruxaxa,05/16/2021,12:00:00,0,
Pow-ACBruxaxa,05/16/2021,13:00:00,0,
Pow-ACBruxaxa,05/16/2021,14:00:00,0,007261904761904762;0;0;0
Pow-ACBruxaxa,05/16/2021,15:00:00,0,008339920948616601;0;0;0
Pow-ACBruxaxa,05/16/2021,16:00:00,0,015823293172690763;0;0;0
Pow-ACBruxaxa,05/16/2021,17:00:00,0,02149425287356322;0;0;0
Pow-ACBruxaxa,05/16/2021,18:00:00,0,
Pow-ACBruxaxa,05/16/2021,19:00:00,0,01639705882352941;0;0;0
Pow-ACBruxaxa,05/16/2021,20:00:00,0,032175438596491225;0;0;0
Pow-ACBruxaxa,05/16/2021,21:00:00,0,017722772277227725;0;0;0
Pow-ACBruxaxa,05/16/2021,22:00:00,0,024436860068259385;0;0;0
Pow-ACBruxaxa,05/16/2021,23:00:00,0,009075342465753424;0;0;0
Pow-ACBruxaxa,05/17/2021,00:00:00,0,04036065573770491;0;0;0
Pow-ACBruxaxa,05/17/2021,01:00:00,0,026702508960573478;0;0;0
Pow-ACBruxaxa,05/17/2021,02:00:00,0,005886524822695035;0;0;0
Pow-ACBruxaxa,05/17/2021,03:00:00,0,0030508474576271187;0;0;0
Pow-ACBruxaxa,05/17/2021,04:00:00,0,0356271186440678;0;0;0
Pow-ACBruxaxa,05/17/2021,05:00:00,0,009547038327526134;0;0;0
Pow-ACBruxaxa,05/17/2021,06:00:00,0,006630824372759857;0;0;0
Pow-ACBruxaxa,05/17/2021,07:00:00,0,
Pow-ACBruxaxa,05/17/2021,08:00:00,0,008556338028169012;0;0;0
Pow-ACBruxaxa,05/17/2021,09:00:00,0,04059016393442623;0;0;0
Pow-ACBruxaxa,05/17/2021,10:00:00,0,005878136200716846;0;0;0
Pow-ACBruxaxa,05/17/2021,11:00:00,0,006559139784946237;0;0;0
Pow-ACBruxaxa,05/17/2021,12:00:00,0,012759856630824374;0;0;0
Pow-ACBruxaxa,05/17/2021,13:00:00,756,11;0;0;756
Pow-ACBruxaxa,05/17/2021,14:00:00,1126,7933389544687;0;0;1126
Pow-ACBruxaxa,05/17/2021,15:00:00,1086,8252982456138;0;0;1086
Pow-ACBruxaxa,05/17/2021,16:00:00,1018,0921195652173;0;0;1018
Pow-ACBruxaxa,05/17/2021,17:00:00,862,8695;0;0;862
Pow-ACBruxaxa,05/17/2021,18:00:00,204,2425671641791;0;0;204
Pow-ACBruxaxa,05/17/2021,19:00:00,0,0007770270270270271;0;0;0
Pow-ACBruxaxa,05/17/2021,20:00:00,0,023429602888086643;0;0;0
Pow-ACBruxaxa,05/17/2021,21:00:00,0,011898305084745762;0;0;0
Pow-ACBruxaxa,05/17/2021,22:00:00,0,012567567567567568;0;0;0
Pow-ACBruxaxa,05/17/2021,23:00:00,0,008993288590604028;0;0;0
Pow-ACBruxaxa,05/18/2021,00:00:00,0,
Pow-ACBruxaxa,05/18/2021,01:00:00,0,010463576158940398;0;0;0
Pow-ACBruxaxa,05/18/2021,02:00:00,0,003951048951048951;0;0;0
Pow-ACBruxaxa,05/18/2021,03:00:00,0,019335664335664336;0;0;0
Pow-ACBruxaxa,05/18/2021,04:00:00,0,011541218637992831;0;0;0
Pow-ACBruxaxa,05/18/2021,05:00:00,0,
Pow-ACBruxaxa,05/18/2021,06:00:00,0,013310104529616723;0;0;0
Pow-ACBruxaxa,05/18/2021,07:00:00,0,
Pow-ACBruxaxa,05/18/2021,08:00:00,0,11620209059233448;0;0;0
Pow-ACBruxaxa,05/18/2021,09:00:00,0,0425;0;0;0
Pow-ACBruxaxa,05/18/2021,10:00:00,0,04625;0;0;0
Pow-ACBruxaxa,05/18/2021,11:00:00,0,02307443365695793;0;0;0
Pow-ACBruxaxa,05/18/2021,12:00:00,0,07868589743589742;0;0;0
Pow-ACBruxaxa,05/18/2021,13:00:00,0,14963210702341137;0;0;0
Pow-ACBruxaxa,05/18/2021,14:00:00,0,10676100628930817;0;0;0
Pow-ACBruxaxa,05/18/2021,15:00:00,0,107190635451505;0;0;0
Pow-ACBruxaxa,05/18/2021,16:00:00,0,12081911262798636;0;0;0
Pow-ACBruxaxa,05/18/2021,17:00:00,0,11719858156028368;0;0;0
Pow-ACBruxaxa,05/18/2021,18:00:00,0,14710610932475884;0;0;0
Pow-ACBruxaxa,05/18/2021,19:00:00,0,08279863481228668;0;0;0
Pow-ACBruxaxa,05/18/2021,20:00:00,0,1177408637873754;0;0;0
Pow-ACBruxaxa,05/18/2021,21:00:00,0,19353741496598642;0;0;0
Pow-ACBruxaxa,05/18/2021,22:00:00,0,09613240418118467;0;0;0
Pow-ACBruxaxa,05/18/2021,23:00:00,0,09885906040268456;0;0;0
Pow-ACBruxaxa,05/19/2021,00:00:00,0,14665551839464883;0;0;0
Pow-ACBruxaxa,05/19/2021,01:00:00,0,15456953642384105;0;0;0
Pow-ACBruxaxa,05/19/2021,02:00:00,0,09767857142857143;0;0;0
Pow-ACBruxaxa,05/19/2021,03:00:00,0,14013745704467354;0;0;0
Pow-ACBruxaxa,05/19/2021,04:00:00,0,1403448275862069;0;0;0
Pow-ACBruxaxa,05/19/2021,05:00:00,0,13583870967741934;0;0;0
Pow-ACBruxaxa,05/19/2021,06:00:00,0,16358108108108108;0;0;0
Pow-ACBruxaxa,05/19/2021,07:00:00,0,13156996587030717;0;0;0
Pow-ACBruxaxa,05/19/2021,08:00:00,1022,6524593128391;0;0;1022
Pow-ACBruxaxa,05/19/2021,09:00:00,528,4334015345269;0;0;528
Pow-ACBruxaxa,05/19/2021,10:00:00,0,0912251655629139;0;0;0
Pow-ACBruxaxa,05/19/2021,11:00:00,906,7392132505175;0;0;906
Pow-ACBruxaxa,05/19/2021,12:00:00,0,14249146757679182;0;0;0
Pow-ACBruxaxa,05/19/2021,13:00:00,0,1664310954063604;0;0;0
Pow-ACBruxaxa,05/19/2021,14:00:00,1120,6818890814557;0;0;1120
Pow-ACBruxaxa,05/19/2021,15:00:00,1045,2424635036496;0;0;1045
Pow-ACBruxaxa,05/19/2021,16:00:00,952,8497821782179;0;0;952
Pow-ACBruxaxa,05/19/2021,17:00:00,923,3651428571429;0;0;923
Pow-ACBruxaxa,05/19/2021,18:00:00,692,6932843137256;0;0;692
Pow-ACBruxaxa,05/19/2021,19:00:00,0,12887719298245612;0;0;0
Pow-ACBruxaxa,05/19/2021,20:00:00,0,11356060606060606;0;0;0
Pow-ACBruxaxa,05/19/2021,21:00:00,0,09860377358490567;0;0;0
Pow-ACBruxaxa,05/19/2021,22:00:00,0,1397794117647059;0;0;0
Pow-ACBruxaxa,05/19/2021,23:00:00,0,16693602693602694;0;0;0
Pow-ACBruxaxa,05/20/2021,00:00:00,0,14833333333333332;0;0;0
Pow-ACBruxaxa,05/20/2021,01:00:00,0,11922794117647059;0;0;0
Pow-ACBruxaxa,05/20/2021,02:00:00,0,09080459770114942;0;0;0
Pow-ACBruxaxa,05/20/2021,03:00:00,0,12511278195488723;0;0;0
Pow-ACBruxaxa,05/20/2021,04:00:00,0,11962264150943397;0;0;0
Pow-ACBruxaxa,05/20/2021,05:00:00,0,11723502304147465;0;0;0
Pow-ACBruxaxa,05/20/2021,06:00:00,0,1625185185185185;0;0;0
Pow-ACBruxaxa,05/20/2021,07:00:00,0,06451737451737452;0;0;0
Pow-ACBruxaxa,05/20/2021,08:00:00,0,07879518072289157;0;0;0
Pow-ACBruxaxa,05/20/2021,09:00:00,0,22865168539325842;0;0;0
Pow-ACBruxaxa,05/20/2021,10:00:00,0,13049808429118775;0;0;0
Pow-ACBruxaxa,05/20/2021,11:00:00,0,13437037037037036;0;0;0
Pow-ACBruxaxa,05/20/2021,12:00:00,0,2042953020134228;0;0;0
Pow-ACBruxaxa,05/20/2021,13:00:00,0,11512455516014235;0;0;0
Pow-ACBruxaxa,05/20/2021,14:00:00,0,10742268041237113;0;0;0
Pow-ACBruxaxa,05/20/2021,15:00:00,0,11357142857142857;0;0;0
Pow-ACBruxaxa,05/20/2021,16:00:00,0,10665594855305467;0;0;0
Pow-ACBruxaxa,05/20/2021,17:00:00,0,1029607250755287;0;0;0
Pow-ACBruxaxa,05/20/2021,18:00:00,0,11413793103448275;0;0;0
Pow-ACBruxaxa,05/20/2021,19:00:00,0,1719631901840491;0;0;0
Pow-ACBruxaxa,05/20/2021,20:00:00,0,15483483483483484;0;0;0
Pow-ACBruxaxa,05/20/2021,21:00:00,0,14753799392097264;0;0;0
Pow-ACBruxaxa,05/20/2021,22:00:00,0,12377358490566037;0;0;0
Pow-ACBruxaxa,05/20/2021,23:00:00,0,09786786786786787;0;0;0
Pow-ACBruxaxa,05/21/2021,00:00:00,0,185;0;0;0
Pow-ACBruxaxa,05/21/2021,01:00:00,0,1287658227848101;0;0;0
Pow-ACBruxaxa,05/21/2021,02:00:00,0,05529968454258674;0;0;0
Pow-ACBruxaxa,05/21/2021,03:00:00,0,08633757961783439;0;0;0
Pow-ACBruxaxa,05/21/2021,04:00:00,0,10664576802507836;0;0;0
Pow-ACBruxaxa,05/21/2021,05:00:00,0,041428571428571426;0;0;0
Pow-ACBruxaxa,05/21/2021,06:00:00,0,11969325153374234;0;0;0
Pow-ACBruxaxa,05/21/2021,07:00:00,0,16913312693498453;0;0;0
Pow-ACBruxaxa,05/21/2021,08:00:00,0,08040000000000001;0;0;0
Pow-ACBruxaxa,05/21/2021,09:00:00,0,1387538940809969;0;0;0
Pow-ACBruxaxa,05/21/2021,10:00:00,0,08029126213592233;0;0;0
Pow-ACBruxaxa,05/21/2021,11:00:00,0,18612612612612614;0;0;0
Pow-ACBruxaxa,05/21/2021,12:00:00,0,1361755485893417;0;0;0
Pow-ACBruxaxa,05/21/2021,13:00:00,0,16097345132743363;0;0;0
Pow-ACBruxaxa,05/21/2021,14:00:00,909,6502495201536;0;0;909
Pow-ACBruxaxa,05/21/2021,15:00:00,891,9064143426295;0;0;891
Pow-ACBruxaxa,05/21/2021,16:00:00,818,233137254902;0;0;818
Pow-ACBruxaxa,05/21/2021,17:00:00,694,3296962616822;0;0;694
Pow-ACBruxaxa,05/21/2021,18:00:00,255,31113888888888;0;0;255
Pow-ACBruxaxa,05/21/2021,19:00:00,0,18872727272727274;0;0;0
Pow-ACBruxaxa,05/21/2021,20:00:00,0,14436305732484075;0;0;0
Pow-ACBruxaxa,05/21/2021,21:00:00,0,10457680250783699;0;0;0
Pow-ACBruxaxa,05/21/2021,22:00:00,0,10231012658227848;0;0;0
Pow-ACBruxaxa,05/21/2021,23:00:00,0,08770491803278689;0;0;0
Pow-ACBruxaxa,05/22/2021,00:00:00,0,09514851485148515;0;0;0
Pow-ACBruxaxa,05/22/2021,01:00:00,0,17082236842105264;0;0;0
Pow-ACBruxaxa,05/22/2021,02:00:00,0,1733974358974359;0;0;0
Pow-ACBruxaxa,05/22/2021,03:00:00,0,1867455621301775;0;0;0
Pow-ACBruxaxa,05/22/2021,04:00:00,0,11278637770897833;0;0;0
Pow-ACBruxaxa,05/22/2021,05:00:00,0,1746031746031746;0;0;0
Pow-ACBruxaxa,05/22/2021,06:00:00,0,12977707006369427;0;0;0
Pow-ACBruxaxa,05/22/2021,07:00:00,0,13990228013029316;0;0;0
Pow-ACBruxaxa,05/22/2021,08:00:00,0,1613664596273292;0;0;0
Pow-ACBruxaxa,05/22/2021,09:00:00,0,16990712074303405;0;0;0
Pow-ACBruxaxa,05/22/2021,10:00:00,0,11881028938906753;0;0;0
Pow-ACBruxaxa,05/22/2021,11:00:00,0,05365771812080537;0;0;0
Pow-ACBruxaxa,05/22/2021,12:00:00,0,018345323741007193;0;0;0
Pow-ACBruxaxa,05/22/2021,13:00:00,0,
Pow-ACBruxaxa,05/22/2021,14:00:00,0,
Pow-ACBruxaxa,05/22/2021,15:00:00,0,006188811188811189;0;0;0
Pow-ACBruxaxa,05/22/2021,16:00:00,0,
Pow-ACBruxaxa,05/22/2021,17:00:00,0,
Pow-ACBruxaxa,05/22/2021,18:00:00,0,
Pow-ACBruxaxa,05/22/2021,19:00:00,0,013431734317343172;0;0;0
Pow-ACBruxaxa,05/22/2021,20:00:00,0,
Pow-ACBruxaxa,05/22/2021,21:00:00,0,04138996138996139;0;0;0
Pow-ACBruxaxa,05/22/2021,22:00:00,0,023296296296296294;0;0;0
Pow-ACBruxaxa,05/22/2021,23:00:00,0,019963503649635037;0;0;0
Pow-ACBruxaxa,05/23/2021,00:00:00,0,04622641509433962;0;0;0
Pow-ACBruxaxa,05/23/2021,01:00:00,0,026937269372693726;0;0;0
Pow-ACBruxaxa,05/23/2021,02:00:00,0,030074349442379182;0;0;0
Pow-ACBruxaxa,05/23/2021,03:00:00,0,009705882352941177;0;0;0
Pow-ACBruxaxa,05/23/2021,04:00:00,0,006653992395437262;0;0;0
Pow-ACBruxaxa,05/23/2021,05:00:00,0,
Pow-ACBruxaxa,05/23/2021,06:00:00,0,02116279069767442;0;0;0
Pow-ACBruxaxa,05/23/2021,07:00:00,0,004466403162055335;0;0;0
Pow-ACBruxaxa,05/23/2021,08:00:00,0,
Pow-ACBruxaxa,05/23/2021,09:00:00,0,013049645390070922;0;0;0
Pow-ACBruxaxa,05/23/2021,10:00:00,0,
Pow-ACBruxaxa,05/23/2021,11:00:00,0,020864661654135343;0;0;0
Pow-ACBruxaxa,05/23/2021,12:00:00,0,
Pow-ACBruxaxa,05/23/2021,13:00:00,0,035;0;0;0
Pow-ACBruxaxa,05/23/2021,14:00:00,0,0157421875;0;0;0
Pow-ACBruxaxa,05/23/2021,15:00:00,0,
Pow-ACBruxaxa,05/23/2021,16:00:00,0,05011764705882353;0;0;0
Pow-ACBruxaxa,05/23/2021,17:00:00,0,007450980392156863;0;0;0
Pow-ACBruxaxa,05/23/2021,18:00:00,0,01605150214592275;0;0;0
Pow-ACBruxaxa,05/23/2021,19:00:00,0,033590733590733585;0;0;0
Pow-ACBruxaxa,05/23/2021,20:00:00,0,012690763052208835;0;0;0
Pow-ACBruxaxa,05/23/2021,21:00:00,0,007682926829268293;0;0;0
Pow-ACBruxaxa,05/23/2021,22:00:00,0,10090196078431372;0;0;0
Pow-ACBruxaxa,05/23/2021,23:00:00,0,041015625;0;0;0
Pow-ACBruxaxa,05/24/2021,00:00:00,0,12460377358490564;0;0;0
Pow-ACBruxaxa,05/24/2021,01:00:00,0,15288321167883212;0;0;0
Pow-ACBruxaxa,05/24/2021,02:00:00,0,085078125;0;0;0
Pow-ACBruxaxa,05/24/2021,03:00:00,0,12904214559386973;0;0;0
Pow-ACBruxaxa,05/24/2021,04:00:00,0,12768939393939394;0;0;0
Pow-ACBruxaxa,05/24/2021,05:00:00,0,05171641791044776;0;0;0
Pow-ACBruxaxa,05/24/2021,06:00:00,0,07689655172413794;0;0;0
Pow-ACBruxaxa,05/24/2021,07:00:00,0,0841796875;0;0;0
Pow-ACBruxaxa,05/24/2021,08:00:00,0,15760000000000002;0;0;0
Pow-ACBruxaxa,05/24/2021,09:00:00,0,09160447761194031;0;0;0
Pow-ACBruxaxa,05/24/2021,10:00:00,0,09459259259259259;0;0;0
Pow-ACBruxaxa,05/24/2021,11:00:00,0,13085616438356165;0;0;0
Pow-ACBruxaxa,05/24/2021,12:00:00,0,27930379746835443;0;0;0
Pow-ACBruxaxa,05/24/2021,13:00:00,734,5153265306122;0;0;734
Pow-ACBruxaxa,05/24/2021,14:00:00,1274,4192217327459;0;0;1274
Pow-ACBruxaxa,05/24/2021,15:00:00,1160,586995515695;0;0;1160
Pow-ACBruxaxa,05/24/2021,16:00:00,1028,7040101522844;0;0;1028
Pow-ACBruxaxa,05/24/2021,17:00:00,0,20335384615384616;0;0;0
Pow-ACBruxaxa,05/24/2021,18:00:00,0,08705128205128206;0;0;0
Pow-ACBruxaxa,05/24/2021,19:00:00,0,05800653594771242;0;0;0
Pow-ACBruxaxa,05/24/2021,20:00:00,0,12730886850152906;0;0;0
Pow-ACBruxaxa,05/24/2021,21:00:00,0,1061846153846154;0;0;0
Pow-ACBruxaxa,05/24/2021,22:00:00,0,09006042296072508;0;0;0
Pow-ACBruxaxa,05/24/2021,23:00:00,0,10756838905775076;0;0;0
Pow-ACBruxaxa,05/25/2021,00:00:00,0,05914012738853503;0;0;0
Pow-ACBruxaxa,05/25/2021,01:00:00,0,15154545454545454;0;0;0
Pow-ACBruxaxa,05/25/2021,02:00:00,0,13076923076923078;0;0;0
Pow-ACBruxaxa,05/25/2021,03:00:00,0,060873786407766986;0;0;0
Pow-ACBruxaxa,05/25/2021,04:00:00,0,07519480519480519;0;0;0
Pow-ACBruxaxa,05/25/2021,05:00:00,0,10273291925465838;0;0;0
Pow-ACBruxaxa,05/25/2021,06:00:00,0,11975232198142415;0;0;0
Pow-ACBruxaxa,05/25/2021,07:00:00,0,09962962962962964;0;0;0
Pow-ACBruxaxa,05/25/2021,08:00:00,884,4709297912714;0;0;884
Pow-ACBruxaxa,05/25/2021,09:00:00,804,5659836065574;0;0;804
Pow-ACBruxaxa,05/25/2021,10:00:00,938,8025125628141;0;0;938
Pow-ACBruxaxa,05/25/2021,11:00:00,389,11941269841265;0;0;389
Pow-ACBruxaxa,05/25/2021,12:00:00,0,14395061728395062;0;0;0
Pow-ACBruxaxa,05/25/2021,13:00:00,572,3212962962963;0;0;572
Pow-ACBruxaxa,05/25/2021,14:00:00,962,7387852760736;0;0;962
Pow-ACBruxaxa,05/25/2021,15:00:00,900,8804798962386;0;0;900
Pow-ACBruxaxa,05/25/2021,16:00:00,860,5545513654096;0;0;860
Pow-ACBruxaxa,05/25/2021,17:00:00,486,9119842519685;0;0;486
Pow-ACBruxaxa,05/25/2021,18:00:00,0,1155009451795841;0;0;0
Pow-ACBruxaxa,05/25/2021,19:00:00,0,11196911196911197;0;0;0
Pow-ACBruxaxa,05/25/2021,20:00:00,0,07495934959349593;0;0;0
Pow-ACBruxaxa,05/25/2021,21:00:00,0,13573863636363637;0;0;0
Pow-ACBruxaxa,05/25/2021,22:00:00,0,1307142857142857;0;0;0
Pow-ACBruxaxa,05/25/2021,23:00:00,0,06649590163934427;0;0;0
Pow-ACBruxaxa,05/26/2021,00:00:00,0,08355691056910569;0;0;0
Pow-ACBruxaxa,05/26/2021,01:00:00,0,1147227533460803;0;0;0
Pow-ACBruxaxa,05/26/2021,02:00:00,0,1376070038910506;0;0;0
Pow-ACBruxaxa,05/26/2021,03:00:00,0,11293307086614174;0;0;0
Pow-ACBruxaxa,05/26/2021,04:00:00,0,09087301587301587;0;0;0
Pow-ACBruxaxa,05/26/2021,05:00:00,0,13468926553672317;0;0;0
Pow-ACBruxaxa,05/26/2021,06:00:00,0,07638075313807531;0;0;0
Pow-ACBruxaxa,05/26/2021,07:00:00,0,11977596741344196;0;0;0
Pow-ACBruxaxa,05/26/2021,08:00:00,0,060722891566265064;0;0;0
Pow-ACBruxaxa,05/26/2021,09:00:00,0,07512287334593572;0;0;0
Pow-ACBruxaxa,05/26/2021,10:00:00,882,3309972299169;0;0;882
Pow-ACBruxaxa,05/26/2021,11:00:00,552,9842452830188;0;0;552
Pow-ACBruxaxa,05/26/2021,12:00:00,0,1353512396694215;0;0;0
Pow-ACBruxaxa,05/26/2021,13:00:00,404,97941480206543;0;0;404
Pow-ACBruxaxa,05/26/2021,14:00:00,1024,3032166018158;0;0;1024
Pow-ACBruxaxa,05/26/2021,15:00:00,876,6783306836248;0;0;876
Pow-ACBruxaxa,05/26/2021,16:00:00,913,3746408045977;0;0;913
Pow-ACBruxaxa,05/26/2021,17:00:00,764,9839104477611;0;0;764
Pow-ACBruxaxa,05/26/2021,18:00:00,552,9335087719298;0;0;552
Pow-ACBruxaxa,05/26/2021,19:00:00,0,06652452025586354;0;0;0
Pow-ACBruxaxa,05/26/2021,20:00:00,0,026485260770975055;0;0;0
Pow-ACBruxaxa,05/26/2021,21:00:00,0,08314285714285714;0;0;0
Pow-ACBruxaxa,05/26/2021,22:00:00,0,036255411255411256;0;0;0
Pow-ACBruxaxa,05/26/2021,23:00:00,0,05178794178794179;0;0;0
Pow-ACBruxaxa,05/27/2021,00:00:00,0,0646969696969697;0;0;0
Pow-ACBruxaxa,05/27/2021,01:00:00,0,061179039301310044;0;0;0
Pow-ACBruxaxa,05/27/2021,02:00:00,0,09100628930817611;0;0;0
Pow-ACBruxaxa,05/27/2021,03:00:00,0,08725877192982456;0;0;0
Pow-ACBruxaxa,05/27/2021,04:00:00,0,11236514522821578;0;0;0
Pow-ACBruxaxa,05/27/2021,05:00:00,0,04323008849557522;0;0;0
Pow-ACBruxaxa,05/27/2021,06:00:00,0,07106986899563318;0;0;0
Pow-ACBruxaxa,05/27/2021,07:00:00,0,06687912087912087;0;0;0
